,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.3601522583673652,-0.16761736085565854,0.39022508737899925,-0.16863907616638202,0.04927011048060637,-0.2059915319738983,0.15600625883232014,0.21052054651963628,-0.378921890877174,0.23986538492263385,-0.2817392331079301,0.51717396321422,em
1,-0.3629197049909821,-0.17352063270319706,0.3990792797974693,-0.17607963518059508,0.06241729344913089,-0.22414360709318917,0.167432974404109,0.20562543131719638,-0.36661648844745826,0.21909831593106235,-0.2688179061724766,0.5184446796889368,em
2,-0.36837373545700636,-0.1819928870351673,0.4155787502649557,-0.2016075941985541,0.09398780668077265,-0.2421488628166663,0.16899377931990237,0.19042960120922292,-0.32259093721614074,0.17741377974172212,-0.2607372341869935,0.5310475336939576,em
3,-0.37008352439041475,-0.16516512028424235,0.4068598654495757,-0.2373453008347492,0.1417576482318871,-0.23677274944845406,0.11928943798487643,0.2156720895866559,-0.30504481832380204,0.16173220878796318,-0.2664316732882301,0.5355319365289406,em
4,-0.33981337076459084,-0.21511820661248518,0.4042171147105918,-0.20793825480436212,0.14797065479022015,-0.26070228371260107,0.11974281538001338,0.20628687472363622,-0.2527664729808004,0.12187661406889666,-0.290810901328187,0.5670554165296732,em
5,-0.3520625934311348,-0.21765604799256233,0.4082967343972791,-0.1999386637585259,0.1297584321529034,-0.23901160315153785,0.09939769951649875,0.21513251499753108,-0.24173793873809968,0.10323644792387673,-0.28824464322792775,0.5828296613117019,em
6,-0.3596680551949821,-0.19421117717134326,0.3989670017935779,-0.21205793639981133,0.13366547289823696,-0.21924638358447818,0.06996253513725538,0.24558626359430127,-0.27425451728604733,0.1241949059328397,-0.28413287606603915,0.5711947663464935,em
7,-0.38258024371087623,-0.15910905883405096,0.37516300107906464,-0.18951652413137265,0.09505651329752715,-0.17989868759676625,0.04496955384386942,0.2755927928611952,-0.3211478943474901,0.15841132393499915,-0.2850782689410209,0.5681374925449251,em
8,-0.37099331807359687,-0.16516731266771525,0.3734202052960385,-0.1571114916320757,0.04210411071396561,-0.15447498853902206,0.0643991489728424,0.2577502304331511,-0.3495272511014521,0.21091131822677658,-0.30991518864398937,0.558604537015078,em
9,-0.33811249207324917,-0.2045534220897364,0.34467473622089456,-0.06396895119851631,-0.00478654748739411,-0.18248198253651618,0.0684549868636815,0.3202666920785018,-0.39989478558035635,0.20148791217170697,-0.2866766487065999,0.5455905023375813,em
10,-0.3311288018348768,-0.1743702611232412,0.3711236854487984,-0.08286836425777691,-0.03273433952975093,-0.21727893455064304,0.1930545190525995,0.2737430349793752,-0.5046345848575685,0.27709230015940367,-0.20019110529802442,0.4281928518117129,em
11,-0.34323830920446147,-0.1776961636516526,0.36918852073050673,-0.08507646829262926,-0.022633380407127077,-0.21111435987763663,0.16755687840771982,0.2796736109454696,-0.47513001363122226,0.25537849660379314,-0.22137263140696678,0.46446381978421303,em
12,-0.3611507237657478,-0.1967028693845942,0.38743649564876526,-0.11314553859074941,0.030657897165253193,-0.25006533701494776,0.16872703699202998,0.25995106551536684,-0.3957695112709909,0.18122877412228675,-0.227916623339743,0.5167493339230758,em
13,-0.37481605970125537,-0.20419941009403056,0.4048864198317988,-0.14259896320037935,0.05334425889594811,-0.2375716493535364,0.14424251694105297,0.23855601486121553,-0.3296194745990365,0.13944752355398846,-0.24640975724258424,0.554738580106823,em
14,-0.3763630649875914,-0.19868456739925497,0.4151847534623553,-0.1936286987474654,0.08826768812135102,-0.19354106266212798,0.07810883967261507,0.22823940844097035,-0.26596124866675425,0.12215954648012663,-0.2854979201272832,0.5817163264130628,em
15,-0.38588933550192966,-0.19550772853470944,0.40190067310917305,-0.17372429872374753,0.0746575246266449,-0.18465424747605902,0.07506804983716286,0.21137888704784374,-0.2350979382822003,0.11105149071264177,-0.3069348437671814,0.6077517669523638,em
16,-0.36567654318010945,-0.21289949411406578,0.38826589765990405,-0.13943265707114508,0.07026937310103656,-0.2266301661502546,0.11588793281700917,0.2131232126220927,-0.26100916523518614,0.1254468352894235,-0.3058484431743976,0.5985032174356965,em
17,-0.3638170918657117,-0.18774174353211187,0.3488586528855484,-0.14475977326279288,0.11891961679367717,-0.24245108740028562,0.06574807128945034,0.2708406339238816,-0.27440882461080107,0.11568630280859243,-0.3048162765239766,0.5979415194945337,em
18,-0.34743061721685226,-0.1681736310170793,0.28567469045578364,-0.0813117586099994,0.08207725388129984,-0.20740509756641318,0.009353010073679823,0.3338816454316037,-0.32824845671276476,0.16347794817882014,-0.3366130361787765,0.5947180492807029,em
19,-0.3359753526278001,-0.14028811201772437,0.22031515238917898,-0.022034020435593295,0.04294107944555111,-0.16453511195383982,-0.04438786863951805,0.3794873442479284,-0.36174535200786856,0.195945224655619,-0.35801627270269715,0.5882932896467696,em
20,-0.2902945657775523,-0.16729719295414316,0.2537557484067219,-0.06199790771858461,0.03910909879039777,-0.09898408633218685,-0.11961005515141619,0.4218731733834545,-0.3873484773174684,0.21836908833769486,-0.35080891990917135,0.5432340962422613,em
21,-0.3250399698643921,-0.20401677229919382,0.4225937844621527,-0.16383838961978353,-0.0391280209730859,-0.006015901926373822,-0.09482262858324665,0.38363642832671674,-0.4131106810216548,0.19427038582586093,-0.2315469176531156,0.4770186833261231,em
22,-0.3731067533292363,-0.20978049466575352,0.3773402716900736,-0.03834027015564203,0.030506927863886053,-0.3863895487021352,0.2654683575499745,0.3055618978296612,-0.40672952542425894,0.009560713875305538,-0.013584364198904762,0.4394927876670417,em
23,-0.35535506454221094,-0.1952165940857936,0.3443343528437599,-0.04987528455878612,0.08042916126901754,-0.4023009899061937,0.22658408912082864,0.3479053618346615,-0.4259858329778139,0.029714183117379014,-0.03635026750012534,0.43611688538528715,em
24,-0.36511542046384104,-0.16932656873796362,0.31447290769108593,-0.06119667858726292,0.11107422724043164,-0.3996056624084668,0.19910170297685018,0.3560156064982455,-0.41877105926636327,0.04547886053348295,-0.07468108891335802,0.46255317343716945,em
